Anio,Mes,DEPARTAMENTO,Region,IPC_Regional_Actual,IPC_Regional_Anterior,Inflacion_regional,Proporcion_Regional,Poblacion_pais,Poblacion_Dpto,Prop_Depto,Contribucion_Inflacion_Depto
2023,Abril,San Marcos,Reg VI,155.56,142.74,8.981364719,0.293389781,17602431,1222951,0.069476256,0.623991593
2023,Mayo,San Marcos,Reg VI,154.98,145.27,6.684105459,0.293389781,17602431,1222951,0.069476256,0.464386621
2023,Junio,San Marcos,Reg VI,155.42,147.77,5.176964201,0.293389781,17602431,1222951,0.069476256,0.359676089
2023,Julio,San Marcos,Reg VI,155.8,149.27,4.374623166,0.293389781,17602431,1222951,0.069476256,0.303932438
2023,Agosto,San Marcos,Reg VI,157.35,150.8,4.343501326,0.293389781,17602431,1222951,0.069476256,0.301770209
2023,Septiembre,San Marcos,Reg VI,159.52,150.48,6.00744285,0.293389781,17602431,1222951,0.069476256,0.417374637
2023,Octubre,San Marcos,Reg VI,162.22,151.47,7.09711494,0.293389781,17602431,1222951,0.069476256,0.493080973
2023,Noviembre,San Marcos,Reg VI,160.7,152.16,5.612513144,0.293389781,17602431,1222951,0.069476256,0.389936399
2023,Diciembre,San Marcos,Reg VI,161.12,152.78,5.45882969,0.293389781,17602431,1222951,0.069476256,0.379259048
2023,Enero,Santa Rosa,Reg IV,234.63,212.98,10.16527373,0.318460222,17602431,456928,0.025958233,0.263872541
2023,Febrero,Santa Rosa,Reg IV,236.03,214.11,10.23772827,0.318460222,17602431,456928,0.025958233,0.265753333
2023,Marzo,Santa Rosa,Reg IV,237.7,217.01,9.534122851,0.318460222,17602431,456928,0.025958233,0.24748898
2023,Abril,Santa Rosa,Reg IV,236.98,217.45,8.981375029,0.318460222,17602431,456928,0.025958233,0.233140623
2023,Mayo,Santa Rosa,Reg IV,237.93,218.93,8.67857306,0.318460222,17602431,456928,0.025958233,0.225280419
2023,Junio,Santa Rosa,Reg IV,240.12,226.94,5.807702476,0.318460222,17602431,456928,0.025958233,0.150757692
2023,Julio,Santa Rosa,Reg IV,242.17,227.57,6.415608384,0.318460222,17602431,456928,0.025958233,0.166537855
2023,Agosto,Santa Rosa,Reg IV,243.79,228.73,6.584182224,0.318460222,17602431,456928,0.025958233,0.170913734
2023,Septiembre,Santa Rosa,Reg IV,243.94,229.96,6.079318142,0.318460222,17602431,456928,0.025958233,0.157808355
2023,Octubre,Santa Rosa,Reg IV,246.65,233.71,5.536776347,0.318460222,17602431,456928,0.025958233,0.143724929
2023,Noviembre,Santa Rosa,Reg IV,246.17,234.16,5.128971643,0.318460222,17602431,456928,0.025958233,0.133139039
2023,Diciembre,Santa Rosa,Reg IV,247.01,235.01,5.106165695,0.318460222,17602431,456928,0.025958233,0.132547037
2023,Enero,Sololá,Reg VI,153.8,139.86,9.967109967,0.11705018,17602431,487906,0.027718103,0.276269383
2023,Febrero,Sololá,Reg VI,154.9,139.99,10.65076077,0.11705018,17602431,487906,0.027718103,0.295218887
2023,Marzo,Sololá,Reg VI,155.55,141.93,9.596279856,0.11705018,17602431,487906,0.027718103,0.265990676
2023,Abril,Sololá,Reg VI,155.56,142.74,8.981364719,0.11705018,17602431,487906,0.027718103,0.248946395
2023,Mayo,Sololá,Reg VI,154.98,145.27,6.684105459,0.11705018,17602431,487906,0.027718103,0.185270725
2023,Junio,Sololá,Reg VI,155.42,147.77,5.176964201,0.11705018,17602431,487906,0.027718103,0.143495628
2023,Julio,Sololá,Reg VI,155.8,149.27,4.374623166,0.11705018,17602431,487906,0.027718103,0.121256257
2023,Agosto,Sololá,Reg VI,157.35,150.8,4.343501326,0.11705018,17602431,487906,0.027718103,0.120393618
2023,Septiembre,Sololá,Reg VI,159.52,150.48,6.00744285,0.11705018,17602431,487906,0.027718103,0.166514921
2023,Octubre,Sololá,Reg VI,162.22,151.47,7.09711494,0.11705018,17602431,487906,0.027718103,0.196718565
2023,Noviembre,Sololá,Reg VI,160.7,152.16,5.612513144,0.11705018,17602431,487906,0.027718103,0.155568219
2023,Diciembre,Sololá,Reg VI,161.12,152.78,5.45882969,0.11705018,17602431,487906,0.027718103,0.151308405
2023,Enero,Suchitepéquez,Reg VI,153.8,139.86,9.967109967,0.150279883,17602431,626419,0.035587073,0.354700272
2023,Febrero,Suchitepéquez,Reg VI,154.9,139.99,10.65076077,0.150279883,17602431,626419,0.035587073,0.379029403
2023,Marzo,Suchitepéquez,Reg VI,155.55,141.93,9.596279856,0.150279883,17602431,626419,0.035587073,0.341503513
2023,Abril,Suchitepéquez,Reg VI,155.56,142.74,8.981364719,0.150279883,17602431,626419,0.035587073,0.319620483
2023,Mayo,Suchitepéquez,Reg VI,154.98,145.27,6.684105459,0.150279883,17602431,626419,0.035587073,0.23786775
2023,Junio,Suchitepéquez,Reg VI,155.42,147.77,5.176964201,0.150279883,17602431,626419,0.035587073,0.184233004
2023,Julio,Suchitepéquez,Reg VI,155.8,149.27,4.374623166,0.150279883,17602431,626419,0.035587073,0.155680035
2023,Agosto,Suchitepéquez,Reg VI,157.35,150.8,4.343501326,0.150279883,17602431,626419,0.035587073,0.1545725
2023,Septiembre,Suchitepéquez,Reg VI,159.52,150.48,6.00744285,0.150279883,17602431,626419,0.035587073,0.213787308
2023,Octubre,Suchitepéquez,Reg VI,162.22,151.47,7.09711494,0.150279883,17602431,626419,0.035587073,0.252565549
2023,Noviembre,Suchitepéquez,Reg VI,160.7,152.16,5.612513144,0.150279883,17602431,626419,0.035587073,0.199732916
2023,Diciembre,Suchitepéquez,Reg VI,161.12,152.78,5.45882969,0.150279883,17602431,626419,0.035587073,0.194263772
2023,Enero,Totonicapán,Reg VI,153.8,139.86,9.967109967,0.121848003,17602431,507905,0.028854253,0.287593514
2023,Febrero,Totonicapán,Reg VI,154.9,139.99,10.65076077,0.121848003,17602431,507905,0.028854253,0.307319747
2023,Marzo,Totonicapán,Reg VI,155.55,141.93,9.596279856,0.121848003,17602431,507905,0.028854253,0.276893488
2023,Abril,Totonicapán,Reg VI,155.56,142.74,8.981364719,0.121848003,17602431,507905,0.028854253,0.259150571
2023,Mayo,Totonicapán,Reg VI,154.98,145.27,6.684105459,0.121848003,17602431,507905,0.028854253,0.192864871
2023,Junio,Totonicapán,Reg VI,155.42,147.77,5.176964201,0.121848003,17602431,507905,0.028854253,0.149377436
2023,Julio,Totonicapán,Reg VI,155.8,149.27,4.374623166,0.121848003,17602431,507905,0.028854253,0.126226484
2023,Agosto,Totonicapán,Reg VI,157.35,150.8,4.343501326,0.121848003,17602431,507905,0.028854253,0.125328487
2023,Septiembre,Totonicapán,Reg VI,159.52,150.48,6.00744285,0.121848003,17602431,507905,0.028854253,0.173340277
2023,Octubre,Totonicapán,Reg VI,162.22,151.47,7.09711494,0.121848003,17602431,507905,0.028854253,0.204781951
2023,Noviembre,Totonicapán,Reg VI,160.7,152.16,5.612513144,0.121848003,17602431,507905,0.028854253,0.161944875
2023,Diciembre,Totonicapán,Reg VI,161.12,152.78,5.45882969,0.121848003,17602431,507905,0.028854253,0.157510454
2023,Enero,Zacapa,Reg III,158.84,144.49,9.931483148,0.198465579,17602431,275913,0.01567471,0.155673118
2023,Febrero,Zacapa,Reg III,158.73,145.29,9.250464588,0.198465579,17602431,275913,0.01567471,0.144998349
2023,Marzo,Zacapa,Reg III,159.78,148.36,7.697492586,0.198465579,17602431,275913,0.01567471,0.120655963
2023,Abril,Zacapa,Reg III,160.22,149.36,7.271023032,0.198465579,17602431,275913,0.01567471,0.113971177
2023,Mayo,Zacapa,Reg III,160.16,151.31,5.848919437,0.198465579,17602431,275913,0.01567471,0.091680116
2023,Junio,Zacapa,Reg III,159.97,153.02,4.541889949,0.198465579,17602431,275913,0.01567471,0.071192807
2023,Julio,Zacapa,Reg III,161.34,154.63,4.339390804,0.198465579,17602431,275913,0.01567471,0.068018692
2023,Agosto,Zacapa,Reg III,162.08,155.34,4.338869576,0.198465579,17602431,275913,0.01567471,0.068010522
2023,Septiembre,Zacapa,Reg III,162.84,155.98,4.397999744,0.198465579,17602431,275913,0.01567471,0.06893737
2023,Octubre,Zacapa,Reg III,164.58,157.69,4.369332234,0.198465579,17602431,275913,0.01567471,0.068488015
2023,Noviembre,Zacapa,Reg III,162.45,157.66,3.038183433,0.198465579,17602431,275913,0.01567471,0.047622644
2023,Diciembre,Zacapa,Reg III,162.35,158.65,2.33217775,0.198465579,17602431,275913,0.01567471,0.03655621
