timeClass,userRating,date
blitz,3235, 2020.02.29
blitz,3224, 2020.02.29
blitz,3229, 2020.02.29
blitz,3218, 2020.02.29
blitz,3223, 2020.02.29
blitz,3228, 2020.02.29
blitz,3225, 2020.02.29
blitz,3230, 2020.02.29
blitz,3233, 2020.02.29
blitz,3235, 2020.02.29
blitz,3237, 2020.02.29
blitz,3239, 2020.03.02
blitz,3241, 2020.03.02
blitz,3243, 2020.03.02
blitz,3245, 2020.03.02
blitz,3249, 2020.03.02
blitz,3253, 2020.03.02
blitz,3257, 2020.03.02
blitz,3261, 2020.03.02
blitz,3265, 2020.03.02
blitz,3268, 2020.03.02
blitz,3271, 2020.03.02
blitz,3274, 2020.03.02
blitz,3261, 2020.03.02
blitz,3249, 2020.03.02
blitz,3253, 2020.03.02
blitz,3249, 2020.03.02
blitz,3253, 2020.03.02
blitz,3241, 2020.03.02
blitz,3245, 2020.03.02
blitz,3249, 2020.03.02
blitz,3237, 2020.03.02
blitz,3241, 2020.03.02
blitz,3245, 2020.03.02
blitz,3249, 2020.03.02
blitz,3253, 2020.03.02
blitz,3249, 2020.03.02
blitz,3237, 2020.03.02
blitz,3241, 2020.03.02
blitz,3245, 2020.03.02
blitz,3249, 2020.03.02
blitz,3253, 2020.03.02
blitz,3240, 2020.03.02
blitz,3243, 2020.03.02
blitz,3246, 2020.03.02
blitz,3241, 2020.03.02
blitz,3244, 2020.03.02
blitz,3239, 2020.03.02
blitz,3226, 2020.03.02
blitz,3229, 2020.03.02
blitz,3232, 2020.03.02
blitz,3235, 2020.03.02
blitz,3238, 2020.03.02
blitz,3234, 2020.03.04
blitz,3239, 2020.03.04
blitz,3243, 2020.03.04
blitz,3247, 2020.03.04
blitz,3251, 2020.03.04
rapid,2736, 2020.03.04
rapid,2736, 2020.03.04
rapid,2736, 2020.03.04
rapid,2736, 2020.03.04
blitz,3251, 2020.03.04
blitz,3251, 2020.03.04
blitz,3251, 2020.03.04
blitz,3247, 2020.03.06
blitz,3251, 2020.03.06
blitz,3255, 2020.03.06
blitz,3259, 2020.03.06
blitz,3247, 2020.03.06
blitz,3251, 2020.03.06
blitz,3247, 2020.03.06
blitz,3251, 2020.03.06
blitz,3255, 2020.03.06
blitz,3243, 2020.03.06
blitz,3247, 2020.03.06
blitz,3243, 2020.03.06
blitz,3247, 2020.03.06
blitz,3251, 2020.03.06
blitz,3247, 2020.03.06
blitz,3235, 2020.03.06
blitz,3223, 2020.03.06
blitz,3228, 2020.03.06
blitz,3233, 2020.03.06
blitz,3237, 2020.03.07
blitz,3225, 2020.03.07
blitz,3230, 2020.03.07
blitz,3219, 2020.03.07
blitz,3224, 2020.03.07
blitz,3213, 2020.03.07
blitz,3218, 2020.03.07
blitz,3223, 2020.03.07
blitz,3228, 2020.03.07
blitz,3233, 2020.03.07
blitz,3235, 2020.03.07
blitz,3237, 2020.03.07
blitz,3239, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.07
blitz,3241, 2020.03.08
bullet,3164, 2020.03.08
bullet,3166, 2020.03.08
bullet,3152, 2020.03.08
blitz,3244, 2020.03.08
blitz,3247, 2020.03.08
blitz,3250, 2020.03.08
blitz,3237, 2020.03.08
blitz,3240, 2020.03.08
blitz,3243, 2020.03.08
blitz,3238, 2020.03.08
blitz,3241, 2020.03.08
blitz,3244, 2020.03.08
blitz,3247, 2020.03.08
blitz,3250, 2020.03.08
blitz,3253, 2020.03.08
blitz,3240, 2020.03.08
blitz,3235, 2020.03.08
blitz,3222, 2020.03.08
blitz,3226, 2020.03.08
blitz,3229, 2020.03.08
blitz,3232, 2020.03.08
blitz,3235, 2020.03.08
blitz,3238, 2020.03.08
blitz,3225, 2020.03.08
blitz,3229, 2020.03.08
blitz,3232, 2020.03.08
blitz,3235, 2020.03.08
blitz,3238, 2020.03.08
blitz,3241, 2020.03.08
blitz,3244, 2020.03.08
blitz,3247, 2020.03.08
blitz,3250, 2020.03.08
blitz,3253, 2020.03.08
blitz,3240, 2020.03.08
blitz,3243, 2020.03.08
blitz,3246, 2020.03.08
blitz,3249, 2020.03.08
blitz,3236, 2020.03.08
blitz,3223, 2020.03.08
blitz,3227, 2020.03.08
blitz,3230, 2020.03.08
blitz,3233, 2020.03.08
blitz,3236, 2020.03.08
blitz,3239, 2020.03.08
blitz,3242, 2020.03.08
blitz,3245, 2020.03.08
blitz,3248, 2020.03.08
blitz,3251, 2020.03.08
blitz,3238, 2020.03.08
blitz,3241, 2020.03.08
blitz,3244, 2020.03.08
blitz,3231, 2020.03.08
blitz,3234, 2020.03.08
blitz,3237, 2020.03.08
blitz,3240, 2020.03.08
blitz,3243, 2020.03.08
blitz,3246, 2020.03.08
blitz,3233, 2020.03.08
blitz,3236, 2020.03.08
blitz,3239, 2020.03.08
blitz,3242, 2020.03.08
blitz,3237, 2020.03.08
blitz,3240, 2020.03.08
blitz,3243, 2020.03.08
blitz,3238, 2020.03.08
blitz,3241, 2020.03.08
blitz,3236, 2020.03.08
blitz,3239, 2020.03.08
blitz,3226, 2020.03.08
blitz,3229, 2020.03.08
blitz,3232, 2020.03.08
blitz,3235, 2020.03.08
blitz,3238, 2020.03.08
blitz,3233, 2020.03.08
blitz,3236, 2020.03.08
blitz,3239, 2020.03.08
blitz,3242, 2020.03.08
blitz,3245, 2020.03.08
blitz,3248, 2020.03.08
blitz,3251, 2020.03.08
blitz,3254, 2020.03.08
blitz,3257, 2020.03.08
blitz,3259, 2020.03.09
blitz,3261, 2020.03.09
blitz,3263, 2020.03.09
blitz,3257, 2020.03.09
blitz,3259, 2020.03.09
blitz,3261, 2020.03.09
blitz,3263, 2020.03.09
blitz,3250, 2020.03.09
blitz,3253, 2020.03.09
blitz,3240, 2020.03.09
blitz,3244, 2020.03.09
blitz,3232, 2020.03.09
blitz,3220, 2020.03.09
blitz,3224, 2020.03.09
blitz,3228, 2020.03.09
blitz,3224, 2020.03.09
blitz,3228, 2020.03.09
blitz,3232, 2020.03.09
blitz,3236, 2020.03.09
blitz,3240, 2020.03.09
blitz,3244, 2020.03.09
blitz,3248, 2020.03.09
blitz,3251, 2020.03.09
blitz,3254, 2020.03.09
blitz,3257, 2020.03.09
blitz,3260, 2020.03.09
blitz,3264, 2020.03.09
blitz,3268, 2020.03.09
blitz,3272, 2020.03.09
blitz,3275, 2020.03.09
blitz,3278, 2020.03.09
blitz,3265, 2020.03.09
blitz,3261, 2020.03.09
blitz,3249, 2020.03.09
blitz,3237, 2020.03.09
blitz,3242, 2020.03.09
blitz,3246, 2020.03.09
blitz,3234, 2020.03.09
blitz,3239, 2020.03.09
blitz,3244, 2020.03.09
blitz,3248, 2020.03.09
blitz,3236, 2020.03.09
blitz,3225, 2020.03.09
blitz,3214, 2020.03.09
blitz,3204, 2020.03.09
blitz,3210, 2020.03.09
blitz,3208, 2020.03.09
blitz,3198, 2020.03.09
blitz,3204, 2020.03.09
blitz,3194, 2020.03.09
blitz,3192, 2020.03.09
blitz,3182, 2020.03.09
blitz,3189, 2020.03.09
blitz,3196, 2020.03.09
blitz,3186, 2020.03.09
blitz,3177, 2020.03.09
blitz,3184, 2020.03.09
blitz,3191, 2020.03.10
blitz,3198, 2020.03.10
blitz,3188, 2020.03.10
blitz,3195, 2020.03.10
blitz,3201, 2020.03.10
blitz,3207, 2020.03.10
blitz,3213, 2020.03.10
blitz,3219, 2020.03.10
blitz,3224, 2020.03.10
blitz,3229, 2020.03.10
blitz,3218, 2020.03.10
blitz,3207, 2020.03.10
blitz,3213, 2020.03.10
blitz,3203, 2020.03.10
blitz,3193, 2020.03.10
blitz,3183, 2020.03.10
blitz,3182, 2020.03.10
blitz,3189, 2020.03.10
blitz,3196, 2020.03.10
blitz,3202, 2020.03.10
blitz,3208, 2020.03.10
blitz,3214, 2020.03.10
blitz,3220, 2020.03.10
blitz,3224, 2020.03.10
blitz,3227, 2020.03.10
blitz,3230, 2020.03.10
blitz,3227, 2020.03.10
blitz,3232, 2020.03.10
blitz,3237, 2020.03.10
blitz,3242, 2020.03.10
blitz,3247, 2020.03.10
blitz,3251, 2020.03.10
blitz,3255, 2020.03.10
blitz,3259, 2020.03.10
blitz,3261, 2020.03.10
blitz,3263, 2020.03.10
blitz,3265, 2020.03.10
blitz,3267, 2020.03.10
blitz,3269, 2020.03.10
blitz,3271, 2020.03.10
blitz,3273, 2020.03.10
blitz,3274, 2020.03.10
blitz,3275, 2020.03.10
blitz,3276, 2020.03.10
blitz,3279, 2020.03.11
blitz,3282, 2020.03.11
blitz,3285, 2020.03.11
blitz,3288, 2020.03.11
blitz,3291, 2020.03.11
blitz,3293, 2020.03.11
blitz,3295, 2020.03.11
blitz,3297, 2020.03.11
blitz,3299, 2020.03.11
blitz,3301, 2020.03.11
blitz,3304, 2020.03.12
blitz,3308, 2020.03.12
blitz,3312, 2020.03.12
blitz,3315, 2020.03.12
rapid,2736, 2020.03.12
rapid,2736, 2020.03.12
rapid,2736, 2020.03.12
rapid,2736, 2020.03.12
blitz,3310, 2020.03.12
blitz,3314, 2020.03.12
blitz,3309, 2020.03.12
blitz,3311, 2020.03.13
blitz,3297, 2020.03.13
blitz,3300, 2020.03.13
blitz,3303, 2020.03.13
blitz,3305, 2020.03.13
blitz,3307, 2020.03.13
blitz,3309, 2020.03.13
blitz,3311, 2020.03.13
blitz,3313, 2020.03.13
blitz,3315, 2020.03.13
blitz,3317, 2020.03.13
blitz,3319, 2020.03.13
blitz,3322, 2020.03.13
blitz,3309, 2020.03.13
blitz,3304, 2020.03.13
blitz,3307, 2020.03.13
blitz,3310, 2020.03.13
blitz,3313, 2020.03.13
blitz,3300, 2020.03.13
blitz,3295, 2020.03.13
blitz,3290, 2020.03.13
blitz,3278, 2020.03.13
blitz,3266, 2020.03.13
blitz,3270, 2020.03.13
blitz,3274, 2020.03.13
blitz,3278, 2020.03.13
blitz,3282, 2020.03.13
blitz,3278, 2020.03.13
blitz,3274, 2020.03.13
blitz,3278, 2020.03.13
blitz,3282, 2020.03.13
blitz,3278, 2020.03.13
blitz,3264, 2020.03.13
blitz,3267, 2020.03.13
blitz,3254, 2020.03.13
blitz,3241, 2020.03.13
blitz,3242, 2020.03.14
blitz,3247, 2020.03.14
blitz,3252, 2020.03.14
blitz,3256, 2020.03.14
blitz,3244, 2020.03.14
blitz,3241, 2020.03.14
blitz,3246, 2020.03.14
blitz,3243, 2020.03.14
blitz,3232, 2020.03.14
blitz,3237, 2020.03.14
blitz,3223, 2020.03.14
blitz,3228, 2020.03.14
blitz,3233, 2020.03.14
blitz,3222, 2020.03.14
blitz,3227, 2020.03.14
blitz,3232, 2020.03.14
blitz,3237, 2020.03.14
blitz,3225, 2020.03.14
blitz,3214, 2020.03.14
blitz,3203, 2020.03.14
blitz,3201, 2020.03.14
blitz,3203, 2020.03.14
blitz,3205, 2020.03.14
blitz,3207, 2020.03.14
blitz,3209, 2020.03.14
blitz,3211, 2020.03.14
blitz,3213, 2020.03.14
blitz,3199, 2020.03.15
blitz,3201, 2020.03.15
blitz,3203, 2020.03.15
blitz,3205, 2020.03.15
blitz,3209, 2020.03.15
blitz,3213, 2020.03.15
blitz,3217, 2020.03.15
blitz,3221, 2020.03.15
blitz,3225, 2020.03.15
blitz,3228, 2020.03.15
blitz,3215, 2020.03.15
blitz,3219, 2020.03.15
blitz,3207, 2020.03.15
blitz,3211, 2020.03.15
blitz,3215, 2020.03.15
blitz,3219, 2020.03.15
blitz,3214, 2020.03.15
blitz,3218, 2020.03.15
blitz,3221, 2020.03.15
blitz,3224, 2020.03.15
blitz,3227, 2020.03.15
blitz,3230, 2020.03.15
blitz,3233, 2020.03.15
blitz,3236, 2020.03.15
blitz,3239, 2020.03.15
blitz,3242, 2020.03.15
blitz,3245, 2020.03.15
blitz,3248, 2020.03.15
blitz,3251, 2020.03.15
blitz,3254, 2020.03.15
blitz,3257, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.15
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3259, 2020.03.16
blitz,3264, 2020.03.16
blitz,3268, 2020.03.16
blitz,3272, 2020.03.16
blitz,3276, 2020.03.16
blitz,3264, 2020.03.16
blitz,3268, 2020.03.16
blitz,3264, 2020.03.16
blitz,3260, 2020.03.16
blitz,3256, 2020.03.16
blitz,3245, 2020.03.16
blitz,3250, 2020.03.16
blitz,3255, 2020.03.16
blitz,3244, 2020.03.16
blitz,3249, 2020.03.16
blitz,3246, 2020.03.16
blitz,3251, 2020.03.16
blitz,3248, 2020.03.16
blitz,3245, 2020.03.16
blitz,3250, 2020.03.16
blitz,3239, 2020.03.16
blitz,3228, 2020.03.16
blitz,3234, 2020.03.16
blitz,3239, 2020.03.16
blitz,3244, 2020.03.16
blitz,3241, 2020.03.16
blitz,3247, 2020.03.16
blitz,3249, 2020.03.16
blitz,3251, 2020.03.16
blitz,3255, 2020.03.16
blitz,3251, 2020.03.16
blitz,3255, 2020.03.16
blitz,3259, 2020.03.16
blitz,3263, 2020.03.16
blitz,3267, 2020.03.16
blitz,3271, 2020.03.16
blitz,3274, 2020.03.16
blitz,3269, 2020.03.16
blitz,3273, 2020.03.16
blitz,3276, 2020.03.17
blitz,3263, 2020.03.17
blitz,3267, 2020.03.17
blitz,3271, 2020.03.17
blitz,3274, 2020.03.17
blitz,3277, 2020.03.17
blitz,3280, 2020.03.17
blitz,3285, 2020.03.17
blitz,3281, 2020.03.17
blitz,3275, 2020.03.17
blitz,3272, 2020.03.17
blitz,3261, 2020.03.17
blitz,3266, 2020.03.17
blitz,3255, 2020.03.17
blitz,3244, 2020.03.17
blitz,3234, 2020.03.17
blitz,3240, 2020.03.17
blitz,3246, 2020.03.17
blitz,3252, 2020.03.17
blitz,3258, 2020.03.17
blitz,3247, 2020.03.17
blitz,3245, 2020.03.17
blitz,3235, 2020.03.17
blitz,3241, 2020.03.17
blitz,3247, 2020.03.17
blitz,3237, 2020.03.17
blitz,3235, 2020.03.17
blitz,3241, 2020.03.17
blitz,3247, 2020.03.17
blitz,3253, 2020.03.17
blitz,3251, 2020.03.17
blitz,3241, 2020.03.17
blitz,3231, 2020.03.17
blitz,3238, 2020.03.17
blitz,3244, 2020.03.17
blitz,3242, 2020.03.17
blitz,3244, 2020.03.17
blitz,3230, 2020.03.17
blitz,3236, 2020.03.17
blitz,3242, 2020.03.17
blitz,3232, 2020.03.17
blitz,3238, 2020.03.17
blitz,3244, 2020.03.17
blitz,3248, 2020.03.17
blitz,3251, 2020.03.17
blitz,3254, 2020.03.17
blitz,3249, 2020.03.17
blitz,3236, 2020.03.17
blitz,3224, 2020.03.17
blitz,3228, 2020.03.17
blitz,3216, 2020.03.17
blitz,3220, 2020.03.17
blitz,3208, 2020.03.17
blitz,3197, 2020.03.17
blitz,3202, 2020.03.17
blitz,3207, 2020.03.17
blitz,3212, 2020.03.17
blitz,3217, 2020.03.17
blitz,3221, 2020.03.17
blitz,3225, 2020.03.17
blitz,3229, 2020.03.17
blitz,3233, 2020.03.17
blitz,3237, 2020.03.17
blitz,3242, 2020.03.17
blitz,3239, 2020.03.17
blitz,3244, 2020.03.17
blitz,3248, 2020.03.17
blitz,3252, 2020.03.17
blitz,3256, 2020.03.17
blitz,3260, 2020.03.17
blitz,3264, 2020.03.17
blitz,3268, 2020.03.17
blitz,3272, 2020.03.17
blitz,3260, 2020.03.18
blitz,3265, 2020.03.18
blitz,3270, 2020.03.18
blitz,3258, 2020.03.18
blitz,3263, 2020.03.18
blitz,3268, 2020.03.18
blitz,3272, 2020.03.18
blitz,3276, 2020.03.18
blitz,3280, 2020.03.18
blitz,3282, 2020.03.18
blitz,3284, 2020.03.18
blitz,3286, 2020.03.18
blitz,3288, 2020.03.18
blitz,3274, 2020.03.18
blitz,3276, 2020.03.18
blitz,3278, 2020.03.18
blitz,3280, 2020.03.18
blitz,3282, 2020.03.18
blitz,3284, 2020.03.18
blitz,3286, 2020.03.18
blitz,3288, 2020.03.18
blitz,3290, 2020.03.18
blitz,3292, 2020.03.18
blitz,3278, 2020.03.18
blitz,3281, 2020.03.18
blitz,3284, 2020.03.18
blitz,3279, 2020.03.18
blitz,3282, 2020.03.18
blitz,3285, 2020.03.18
blitz,3280, 2020.03.18
blitz,3283, 2020.03.18
blitz,3286, 2020.03.18
blitz,3289, 2020.03.18
blitz,3292, 2020.03.18
blitz,3295, 2020.03.18
blitz,3282, 2020.03.18
blitz,3285, 2020.03.18
blitz,3288, 2020.03.18
blitz,3291, 2020.03.18
blitz,3294, 2020.03.18
blitz,3289, 2020.03.18
blitz,3292, 2020.03.18
blitz,3295, 2020.03.18
blitz,3298, 2020.03.18
blitz,3301, 2020.03.18
blitz,3304, 2020.03.18
blitz,3290, 2020.03.18
blitz,3277, 2020.03.18
blitz,3280, 2020.03.18
blitz,3283, 2020.03.18
blitz,3286, 2020.03.18
blitz,3289, 2020.03.18
blitz,3284, 2020.03.18
blitz,3271, 2020.03.18
blitz,3266, 2020.03.18
blitz,3270, 2020.03.18
blitz,3273, 2020.03.18
blitz,3275, 2020.03.18
blitz,3277, 2020.03.18
blitz,3266, 2020.03.18
blitz,3272, 2020.03.18
blitz,3262, 2020.03.18
blitz,3260, 2020.03.18
blitz,3266, 2020.03.18
blitz,3272, 2020.03.18
blitz,3278, 2020.03.18
blitz,3267, 2020.03.18
blitz,3256, 2020.03.18
blitz,3261, 2020.03.19
blitz,3266, 2020.03.19
blitz,3263, 2020.03.19
blitz,3260, 2020.03.19
blitz,3257, 2020.03.19
blitz,3262, 2020.03.19
blitz,3266, 2020.03.19
blitz,3270, 2020.03.19
blitz,3266, 2020.03.19
blitz,3270, 2020.03.19
blitz,3258, 2020.03.19
blitz,3262, 2020.03.19
blitz,3250, 2020.03.19
blitz,3254, 2020.03.19
blitz,3242, 2020.03.19
blitz,3247, 2020.03.19
blitz,3251, 2020.03.19
blitz,3255, 2020.03.19
blitz,3259, 2020.03.19
blitz,3263, 2020.03.19
blitz,3251, 2020.03.19
blitz,3253, 2020.03.19
blitz,3255, 2020.03.19
blitz,3257, 2020.03.19
blitz,3243, 2020.03.19
blitz,3239, 2020.03.21
blitz,3243, 2020.03.21
blitz,3239, 2020.03.21
blitz,3243, 2020.03.21
blitz,3247, 2020.03.21
blitz,3250, 2020.03.21
blitz,3245, 2020.03.21
blitz,3232, 2020.03.21
blitz,3236, 2020.03.21
blitz,3240, 2020.03.21
blitz,3228, 2020.03.21
blitz,3232, 2020.03.21
blitz,3236, 2020.03.21
blitz,3240, 2020.03.21
blitz,3244, 2020.03.21
blitz,3231, 2020.03.21
blitz,3235, 2020.03.21
blitz,3239, 2020.03.21
blitz,3243, 2020.03.21
blitz,3247, 2020.03.21
blitz,3250, 2020.03.21
blitz,3254, 2020.03.21
blitz,3258, 2020.03.21
blitz,3262, 2020.03.21
blitz,3266, 2020.03.21
blitz,3270, 2020.03.21
blitz,3274, 2020.03.21
blitz,3277, 2020.03.21
blitz,3280, 2020.03.21
blitz,3267, 2020.03.21
blitz,3255, 2020.03.21
blitz,3259, 2020.03.21
blitz,3263, 2020.03.21
blitz,3267, 2020.03.21
blitz,3255, 2020.03.21
blitz,3259, 2020.03.21
blitz,3263, 2020.03.21
blitz,3267, 2020.03.21
blitz,3255, 2020.03.21
blitz,3259, 2020.03.21
blitz,3247, 2020.03.21
blitz,3235, 2020.03.21
blitz,3240, 2020.03.21
blitz,3245, 2020.03.21
blitz,3249, 2020.03.21
blitz,3237, 2020.03.21
blitz,3241, 2020.03.21
blitz,3229, 2020.03.21
blitz,3234, 2020.03.21
blitz,3230, 2020.03.21
blitz,3235, 2020.03.21
blitz,3223, 2020.03.21
blitz,3228, 2020.03.21
blitz,3233, 2020.03.21
blitz,3221, 2020.03.21
blitz,3226, 2020.03.21
blitz,3231, 2020.03.21
blitz,3220, 2020.03.21
blitz,3225, 2020.03.21
blitz,3222, 2020.03.21
blitz,3210, 2020.03.22
blitz,3212, 2020.03.22
blitz,3214, 2020.03.22
blitz,3216, 2020.03.22
blitz,3218, 2020.03.22
blitz,3220, 2020.03.22
blitz,3222, 2020.03.22
blitz,3224, 2020.03.22
blitz,3226, 2020.03.22
blitz,3215, 2020.03.23
blitz,3204, 2020.03.23
blitz,3192, 2020.03.23
blitz,3181, 2020.03.23
blitz,3170, 2020.03.23
blitz,3168, 2020.03.23
blitz,3174, 2020.03.23
blitz,3179, 2020.03.23
blitz,3184, 2020.03.23
blitz,3173, 2020.03.23
blitz,3178, 2020.03.23
blitz,3183, 2020.03.23
blitz,3188, 2020.03.23
blitz,3177, 2020.03.23
blitz,3166, 2020.03.23
blitz,3164, 2020.03.23
blitz,3154, 2020.03.23
blitz,3160, 2020.03.23
blitz,3166, 2020.03.23
blitz,3172, 2020.03.23
blitz,3177, 2020.03.23
blitz,3166, 2020.03.23
blitz,3156, 2020.03.23
blitz,3154, 2020.03.23
blitz,3144, 2020.03.23
blitz,3151, 2020.03.23
blitz,3157, 2020.03.23
blitz,3159, 2020.03.23
blitz,3161, 2020.03.23
blitz,3163, 2020.03.23
blitz,3165, 2020.03.23
blitz,3167, 2020.03.23
blitz,3169, 2020.03.23
blitz,3171, 2020.03.23
blitz,3173, 2020.03.23
blitz,3175, 2020.03.23
blitz,3177, 2020.03.23
blitz,3179, 2020.03.23
blitz,3181, 2020.03.23
blitz,3183, 2020.03.23
blitz,3169, 2020.03.23
blitz,3171, 2020.03.23
blitz,3173, 2020.03.23
blitz,3175, 2020.03.23
blitz,3177, 2020.03.23
blitz,3179, 2020.03.23
blitz,3181, 2020.03.23
blitz,3183, 2020.03.23
blitz,3185, 2020.03.23
blitz,3187, 2020.03.23
blitz,3189, 2020.03.23
blitz,3191, 2020.03.23
blitz,3193, 2020.03.23
blitz,3195, 2020.03.23
blitz,3197, 2020.03.23
blitz,3199, 2020.03.23
blitz,3201, 2020.03.23
blitz,3200, 2020.03.24
blitz,3199, 2020.03.24
blitz,3190, 2020.03.24
blitz,3189, 2020.03.24
blitz,3196, 2020.03.24
blitz,3203, 2020.03.24
blitz,3202, 2020.03.24
blitz,3201, 2020.03.24
blitz,3208, 2020.03.24
blitz,3199, 2020.03.24
blitz,3190, 2020.03.24
blitz,3197, 2020.03.24
blitz,3204, 2020.03.24
blitz,3195, 2020.03.24
blitz,3202, 2020.03.24
blitz,3209, 2020.03.24
blitz,3216, 2020.03.24
blitz,3220, 2020.03.24
blitz,3224, 2020.03.24
blitz,3211, 2020.03.24
blitz,3199, 2020.03.24
blitz,3203, 2020.03.24
blitz,3199, 2020.03.24
blitz,3187, 2020.03.24
blitz,3192, 2020.03.24
blitz,3181, 2020.03.24
blitz,3186, 2020.03.24
blitz,3187, 2020.03.24
blitz,3188, 2020.03.24
blitz,3189, 2020.03.24
blitz,3190, 2020.03.24
blitz,3191, 2020.03.24
blitz,3192, 2020.03.24
blitz,3193, 2020.03.24
blitz,3194, 2020.03.24
blitz,3195, 2020.03.24
blitz,3196, 2020.03.24
blitz,3197, 2020.03.24
blitz,3198, 2020.03.24
blitz,3199, 2020.03.24
blitz,3200, 2020.03.24
blitz,3189, 2020.03.24
blitz,3195, 2020.03.24
blitz,3201, 2020.03.24
blitz,3206, 2020.03.24
blitz,3211, 2020.03.24
blitz,3216, 2020.03.24
blitz,3218, 2020.03.24
blitz,3220, 2020.03.24
blitz,3206, 2020.03.24
blitz,3203, 2020.03.24
blitz,3200, 2020.03.24
blitz,3205, 2020.03.24
blitz,3202, 2020.03.24
blitz,3207, 2020.03.24
blitz,3212, 2020.03.24
blitz,3217, 2020.03.24
blitz,3222, 2020.03.24
blitz,3211, 2020.03.24
blitz,3216, 2020.03.24
blitz,3205, 2020.03.24
blitz,3210, 2020.03.24
blitz,3215, 2020.03.24
blitz,3212, 2020.03.24
blitz,3217, 2020.03.24
blitz,3222, 2020.03.24
blitz,3211, 2020.03.24
blitz,3208, 2020.03.24
blitz,3197, 2020.03.24
blitz,3187, 2020.03.24
blitz,3193, 2020.03.24
blitz,3199, 2020.03.24
blitz,3196, 2020.03.24
blitz,3194, 2020.03.24
blitz,3200, 2020.03.24
blitz,3205, 2020.03.24
blitz,3210, 2020.03.24
blitz,3215, 2020.03.24
blitz,3204, 2020.03.24
blitz,3201, 2020.03.24
blitz,3206, 2020.03.24
blitz,3211, 2020.03.24
blitz,3200, 2020.03.24
blitz,3189, 2020.03.24
blitz,3195, 2020.03.24
blitz,3201, 2020.03.24
blitz,3203, 2020.03.24
blitz,3205, 2020.03.24
blitz,3199, 2020.03.24
blitz,3193, 2020.03.24
blitz,3179, 2020.03.24
blitz,3185, 2020.03.24
blitz,3175, 2020.03.24
blitz,3181, 2020.03.24
blitz,3187, 2020.03.24
blitz,3192, 2020.03.24
blitz,3197, 2020.03.24
blitz,3202, 2020.03.24
blitz,3207, 2020.03.24
blitz,3212, 2020.03.24
blitz,3217, 2020.03.24
blitz,3221, 2020.03.24
blitz,3225, 2020.03.24
blitz,3229, 2020.03.25
blitz,3217, 2020.03.25
blitz,3222, 2020.03.25
blitz,3226, 2020.03.25
blitz,3230, 2020.03.25
blitz,3231, 2020.03.25
blitz,3232, 2020.03.25
blitz,3233, 2020.03.25
blitz,3234, 2020.03.25
blitz,3235, 2020.03.25
blitz,3236, 2020.03.25
blitz,3237, 2020.03.25
blitz,3238, 2020.03.25
blitz,3239, 2020.03.25
blitz,3241, 2020.03.25
blitz,3243, 2020.03.25
blitz,3244, 2020.03.25
blitz,3245, 2020.03.25
blitz,3246, 2020.03.25
blitz,3247, 2020.03.25
blitz,3248, 2020.03.25
blitz,3249, 2020.03.25
blitz,3250, 2020.03.25
blitz,3251, 2020.03.25
blitz,3252, 2020.03.25
blitz,3257, 2020.03.25
blitz,3262, 2020.03.25
blitz,3257, 2020.03.25
blitz,3261, 2020.03.25
blitz,3264, 2020.03.25
blitz,3267, 2020.03.25
blitz,3270, 2020.03.25
blitz,3272, 2020.03.25
blitz,3274, 2020.03.25
blitz,3276, 2020.03.25
blitz,3269, 2020.03.25
blitz,3270, 2020.03.25
blitz,3265, 2020.03.25
blitz,3268, 2020.03.25
blitz,3271, 2020.03.25
blitz,3266, 2020.03.25
blitz,3269, 2020.03.25
blitz,3272, 2020.03.25
